1637938472.587618000	eth:ethertype:ip:udp:dns	8.8.8.8	192.168.20.103	17			142.250.180.100	www.google.com
1637938472.592614000	eth:ethertype:ip:udp:dns	8.8.8.8	192.168.20.103	17			142.250.184.35	connectivitycheck.gstatic.com
1637939374.815053000	eth:ethertype:ip:udp:dns	8.8.8.8	192.168.20.103	17			142.250.180.131	connectivitycheck.gstatic.com
1637939374.815063000	eth:ethertype:ip:udp:dns	8.8.8.8	192.168.20.103	17			216.58.205.68	www.google.com
