1637165937.890721000	eth:ethertype:ip:tcp:http	192.168.20.102	216.58.205.67	6	54874	80	connectivitycheck.gstatic.com
1637166204.005844000	eth:ethertype:ip:tcp:http	192.168.20.102	142.250.184.35	6	48041	80	connectivitycheck.gstatic.com
1637166734.846096000	eth:ethertype:ip:tcp:http	192.168.20.102	142.250.184.35	6	48518	80	connectivitycheck.gstatic.com
