1637943475.328604000	eth:ethertype:ip:udp:dns	8.8.8.8	192.168.20.103	17			216.58.206.35	connectivitycheck.gstatic.com
1637943638.663652000	eth:ethertype:ip:udp:dns	8.8.8.8	192.168.20.103	17			216.58.205.68	www.google.com
1637943961.278687000	eth:ethertype:ip:udp:dns	8.8.8.8	192.168.20.103	17			142.250.180.164	www.google.com
1637943961.290715000	eth:ethertype:ip:udp:dns	8.8.8.8	192.168.20.103	17			142.250.180.67	connectivitycheck.gstatic.com
