1637941355.693620000	eth:ethertype:ip:tcp:tls	192.168.20.103	162.159.136.232	6	44084	443	discord.com
1637941355.704622000	eth:ethertype:ip:tcp:tls	192.168.20.103	162.159.133.232	6	55764	443	dl.discordapp.net
1637941357.382621000	eth:ethertype:ip:tcp:tls	192.168.20.103	162.159.130.234	6	51788	443	gateway.discord.gg
1637941366.040626000	eth:ethertype:ip:tcp:tls	192.168.20.103	162.159.129.235	6	58331	443	rotterdam2968.discord.media
1637941384.534634000	eth:ethertype:ip:tcp:tls	192.168.20.103	162.159.138.234	6	48723	443	latency.discord.media
1637941385.460635000	eth:ethertype:ip:tcp:tls	192.168.20.103	216.58.205.68	6	51422	443	www.google.com
1637942027.674937000	eth:ethertype:ip:tcp:tls	192.168.20.103	216.58.208.132	6	59243	443	www.google.com
1637942255.576039000	eth:ethertype:ip:tcp:tls	192.168.20.103	162.159.128.233	6	40938	443	discord.com
