1637941385.470642000	eth:ethertype:ip:tcp:http	192.168.20.103	216.58.208.163	6	57615	80	connectivitycheck.gstatic.com
1637942027.672941000	eth:ethertype:ip:tcp:http	192.168.20.103	142.250.180.67	6	60841	80	connectivitycheck.gstatic.com
